Latitude,Longitude,Total dead+missing,Main ID,Region,Incident date,Year,Month,Dead,Missing,Total,Females,Males,Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration route,Location description,Information Source,URL,Source Quality
16.2857807,102.7855998,1,2025.MMP1685,South-eastern Asia,01/11/2025,2025,November,1,0,1,1,,,Lao People's Democratic Republic,South-eastern Asia,Vehicle accident / death linked to hazardous transport,Thailand,,"On Mittraphap Road (Highway 2), near CP Khon Kaen, Tha Phra, Mueang Khon Kaen district, Khon Kaen province, Thailand","Khon Kaen Samakkhi Uthit Rescue Foundation, Isaan News","https://perma.cc/EQ2F-5XQ8, https://perma.cc/76Q9-K4QC",4
31.22475848,66.0574396,4,2025.MMP1686,Southern Asia,01/11/2025,2025,November,4,0,4,1,,3,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Afghanistan,,"Passed away after crossing border, in Anzargai returnee camp, Pukhta Pul district, Kandahar province, Afghanistan","KabulNow, IRAF News, The Kabul Tribune, Etilaatroz","https://perma.cc/5A4Q-6Q2B, https://perma.cc/EP2D-JH9B, https://perma.cc/G589-6972, https://perma.cc/9DKK-DRYA",3
35.7218583,51.3346954,1,2025.MMP2106,Southern Asia,01/11/2025,2025,November,1,0,1,0,1,1,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
32.9405853,50.1260032,1,2025.MMP2107,Southern Asia,01/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Fereydunshahr district, Esfahan province, Iran",IOM Afghanistan,,4
29.0963146,58.3560859,1,2025.MMP2108,Southern Asia,01/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Bam district, Kerman province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2109,Southern Asia,01/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
29.4893049,60.8639982,1,2025.MMP2110,Southern Asia,01/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Zahedan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
32.16413757,60.872393,11,2025.MMP1670,Southern Asia,01/12/2025,2025,December,11,0,11,,12,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"On the Iranian side border (South Khorasan province, Iran) while crossing near Sheikh Abunasr Farahi crossing from Shib Koh, Farah province, Afghanistan","Hasht-e Subh Daily (8AM. Media), Khaama Press, Amu TV, Ariana News, TRT World","https://perma.cc/4URA-45S2, https://perma.cc/BW3F-UJZ3, https://perma.cc/TFL4-MDA2, https://perma.cc/3RCV-957F, https://perma.cc/VG5K-9VQV",3
28.2200233,61.2114862,1,2025.MMP2216,Southern Asia,01/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Khash district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
32.6538966,51.6659656,1,2025.MMP2217,Southern Asia,01/12/2025,2025,December,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan district, Esfahan province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP2218,Southern Asia,01/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
31.8974232,54.3568562,1,2025.MMP2219,Southern Asia,01/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Yazd district, Yazd province, Iran",IOM Afghanistan,,4
30.2839379,57.0833628,1,2025.MMP2220,Southern Asia,01/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman district, Kerman province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2221,Southern Asia,01/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2222,Southern Asia,01/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
21.9329,13.623,1,2025.MMP2372,Western Africa,01/12/2025,2025,December,1,0,1,,1,,Unknown,Unknown,Accidental death,Niger,Sahara Desert crossing,"Madama , Agadez, Niger en route from Libya",IOM Niger Displacement Tracking Matrix,,2
30.02435167,57.315535,6,2025.MMP0009,Southern Asia,02/01/2025,2025,January,6,0,6,,,,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Nearby Mahan, Kerman province, Iran","Afghanistan International, Aamaj News",https://perma.cc/ZQY2-Y5GC,3
36.2795045,50.0045669,1,2025.MMP0292,Southern Asia,02/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Qazwin district, Qazwin province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0293,Southern Asia,02/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
27.7344555,62.2626627,1,2025.MMP0294,Southern Asia,02/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Iran (Islamic Republic of),Afghanistan to Iran,"Saravan County district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
21.89880376,24.95731085,1,2025.MMP0752,Northern Africa,02/01/2025,2025,January,1,0,1,,3,,Sudan,Northern Africa,Vehicle accident / death linked to hazardous transport,Libya,Sahara Desert crossing,"Unspecified location near Jebel Uweinat South of Al-Kurfa, Libya",IOM Libya Displacement Tracking Matrix,,4
21.12082671,-17.36939169,7,2025.MMP0053,Western Africa,02/02/2025,2025,February,7,0,7,,7,,Mali,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Mauritania,Western Africa / Atlantic route to the Canary Islands,"Off Nouadhibou, Mauritania - departure from Nouadhibou on 25 Jan","Commune de Nouadhibou, IOM Mauritania, Sahara Media","https://archive.vn/0wEFt, https://archive.ph/9UBLI",5
21.12082671,-17.36939169,2,2025.MMP0053,Western Africa,02/02/2025,2025,February,2,0,2,,2,,Senegal,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Mauritania,Western Africa / Atlantic route to the Canary Islands,"Off Nouadhibou, Mauritania - departure from Nouadhibou on 25 Jan","Commune de Nouadhibou, IOM Mauritania, Sahara Media","https://archive.vn/0wEFt, https://archive.ph/9UBLI",5
21.12082671,-17.36939169,21,2025.MMP0053,Western Africa,02/02/2025,2025,February,,21,21,,21,,Unknown,Western Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Mauritania,Western Africa / Atlantic route to the Canary Islands,"Off Nouadhibou, Mauritania - departure from Nouadhibou on 25 Jan","IOM Mauritania, Sahara Media",https://archive.ph/9UBLI,4
38.78080691,1.428814395,1,2025.MMP0054,Mediterranean,02/02/2025,2025,February,1,0,1,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Remains recovered at Playa S'Alga, S'Espalmador, Balearic Islands, Spain","Diario de Ibiza, La Voz de Ibiza, Francisco Jose Clemente Martin","https://perma.cc/X7YT-U9VY, https://perma.cc/66MH-SBU6, https://perma.cc/ZGU5-8DLR?type=standard",4
27.85126871,61.793669,1,2025.MMP0086,Southern Asia,02/02/2025,2025,February,1,0,1,,,1,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"An unknown part of Khash - Saravan Road, Sistan and Baluchestan province, Iran","IOM Afghanistan, Afghanistan International, Azadi Radio, Afghanpaper","https://perma.cc/AF33-JJE5, https://perma.cc/EC84-8M8H, https://perma.cc/5FNE-BTRR",4
35.5501285,51.5150077,1,2025.MMP0403,Southern Asia,02/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Islam Shahar district, Tehran province, Iran",IOM Afghanistan,,4
37.7595018,45,1,2025.MMP0404,Southern Asia,02/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Iran (Islamic Republic of),Afghanistan to Iran,"Oromia district, West Azarbaijan province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0405,Southern Asia,02/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0406,Southern Asia,02/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0407,Southern Asia,02/02/2025,2025,February,1,0,1,1,,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
29.6266426,52.4465474,1,2025.MMP0408,Southern Asia,02/02/2025,2025,February,1,0,1,1,,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
24.20638142,23.29017468,1,2025.MMP0759,Northern Africa,02/02/2025,2025,February,1,0,1,,,1,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Libya,Sahara Desert crossing,"Attita Al-Kaseh Hospital, Al-Jawf, Misrata, Libya",Displacement Tracking Matrix Libya,https://www.facebook.com/share/p/1B1WNXxGqu/,4
24.25823905,19.89330277,2,2025.MMP0760,Northern Africa,02/02/2025,2025,February,2,0,2,,,,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Libya,Sahara Desert crossing,"Unspcified location near Talaba, Al-Kufra, Libya",Displacement Tracking Matrix Libya,https://www.facebook.com/share/p/15ZVwjVkME/,4
35.7218583,51.3346954,1,2025.MMP0517,Southern Asia,02/03/2025,2025,March,1,0,1,,1,1,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"tehran district, tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0518,Southern Asia,02/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"tehran district, tehran province, Iran",IOM Afghanistan,,4
27.649874,56.382423,1,2025.MMP0519,Southern Asia,02/03/2025,2025,March,1,0,1,,1,,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas County district, Hormozgan province, Iran",IOM Afghanistan,,4
6.032600902,-75.6236143,5,2025.MMP0198,South America,02/04/2025,2025,April,5,0,5,3,2,,Venezuela (Bolivarian Republic of),South America,Vehicle accident / death linked to hazardous transport,Colombia,,"KilÃ³metro 49+245, en el sector El Comino, Caldas, Antoquia, Colombia","El Pitazo, El Colombiano, Primicia","https://archive.ph/g93cY, https://perma.cc/4X4S-WQAJ, https://archive.ph/EH3AW, https://archive.ph/Qt3MV",3
35.70005145,4.547136755,2,2025.MMP1632,Northern Africa,02/04/2025,2025,April,2,0,2,0,2,0,Mali,Western Africa,Violence,Algeria,Sahara Desert crossing,"Around 50km south of Bordj Bou Arreridj, Algeria",IOM Mali Displacement Tracking Matrix,,2
35.70005145,4.547136755,2,2025.MMP1632,Northern Africa,02/04/2025,2025,April,,2,2,0,2,0,Unknown,Unknown,Mixed or unknown,Algeria,Sahara Desert crossing,"Around 50km south of Bordj Bou Arreridj, Algeria",IOM Mali Displacement Tracking Matrix,,2
32.80817644,12.49600325,1,2025.MMP0241,Mediterranean,02/05/2025,2025,May,1,0,1,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Remains washed ashore at Sabratha, Libya",LRC via IOM Libya,,4
32.39057761,15.17411791,46,2025.MMP0260,Mediterranean,02/05/2025,2025,May,30,16,46,,,,Unknown,Eastern Africa (P),Drowning,Libya,Central Mediterranean,"Unspecified location off Misrata, Libya - departure on 26 April",Alarm Phone,,4
17.49429749,43.26342338,3,2025.MMP0268,Western Asia,02/05/2025,2025,May,3,0,3,,,,Ethiopia,Eastern Africa,Violence,Saudi Arabia,Eastern Route to/from EHOA,"Just after crossing border into Saudi Arabia from Sa'ada, Yemen",Belqees,https://archive.ph/9TyWI,1
35.70337963,-0.63236971,3,2025.MMP0971,Northern Africa,02/05/2025,2025,May,3,0,3,0,3,,Unknown,Unknown,Violence,Algeria,Sahara Desert crossing,"Oran, Algeria",IOM Niger Displacement Tracking Matrix,,2
35.7218583,51.3346954,1,2025.MMP1285,Southern Asia,02/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
36.9268274,50.6430658,1,2025.MMP1286,Southern Asia,02/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Ramsar district, Mazandaran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1287,Southern Asia,02/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
34.6415764,50.8746035,1,2025.MMP1288,Southern Asia,02/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Qom district, Qom province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1289,Southern Asia,02/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
-19.2773964,-68.61125492,1,2025.MMP0688,South America,02/06/2025,2025,June,1,0,1,,1,,Colombia,South America,"Harsh environmental conditions / lack of adequate shelter, food, water",Bolivia (Plurinational State of),,"Close to CEO Militar, Pisiga-Carpa, Bolivia",IOM Bolivia,,4
5.842791157,-53.78512474,4,2025.MMP0689,Caribbean,02/06/2025,2025,June,4,0,4,,,1,Suriname,Caribbean,Drowning,French Guiana,,"In front of the Coast of Saint-Laurent-du-Maroni (France District), French Guiana",Le Portail des Outre Mer,https://perma.cc/9SS5-6NNM,1
35.7218583,51.3346954,1,2025.MMP1407,Southern Asia,02/06/2025,2025,June,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
36.3993691,52.1912307,1,2025.MMP1408,Southern Asia,02/06/2025,2025,June,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"chardonga district, Mazandaran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1409,Southern Asia,02/06/2025,2025,June,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
30.5757091,58.0071922,1,2025.MMP1410,Southern Asia,02/06/2025,2025,June,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman County district, Kerman province, Iran",IOM Afghanistan,,4
32.392621,-113.136091,1,2025.MMP1532,North America,02/06/2025,2025,June,1,0,1,,,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,Unspecified location in the desert around  Ajo Pima County Arizona USA,Pima County Office of the Medical Examiner,,5
32.39,-113.136,1,2025.MMP1533,North America,02/06/2025,2025,June,1,0,1,,,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,Unspecified location in the desert around  Ajo Pima County Arizona USA,Pima County Office of the Medical Examiner,,5
32.4,-113.135,1,2025.MMP1534,North America,02/06/2025,2025,June,1,0,1,,1,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,Unspecified location in the desert around  Ajo Pima County Arizona USA,Pima County Office of the Medical Examiner,,5
11.972078,43.259432,1,2025.MMP0876,Eastern Africa,02/07/2025,2025,July,1,0,1,0,1,0,Ethiopia,Eastern Africa,Sickness / lack of access to adequate healthcare,Djibouti,Eastern Route to/from EHOA,"Obock, Djibouti",IOM Djibouti,,4
11.932616,43.161909,1,2025.MMP0877,Eastern Africa,02/07/2025,2025,July,1,0,1,0,1,0,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Djibouti,Eastern Route to/from EHOA,"Dalayaff, Obock, Djibouti",IOM Djibouti,,4
35.7218583,51.3346954,1,2025.MMP1729,Southern Asia,02/07/2025,2025,July,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1730,Southern Asia,02/07/2025,2025,July,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1731,Southern Asia,02/07/2025,2025,July,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
32.6538966,51.6659656,1,2025.MMP1732,Southern Asia,02/07/2025,2025,July,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan district, Esfahan province, Iran",IOM Afghanistan,,4
11.612498,42.530533,1,2025.MMP1041,Eastern Africa,02/08/2025,2025,August,1,0,1,0,1,0,Ethiopia,Eastern Africa,Mixed or unknown,Djibouti,Eastern Route to/from EHOA,"Tadjourah, Djibouti",Tadjourah prefecture via IOM Djibouti,,5
11.780861,42.810886,1,2025.MMP1042,Eastern Africa,02/08/2025,2025,August,1,0,1,0,1,0,Ethiopia,Eastern Africa,Mixed or unknown,Djibouti,Eastern Route to/from EHOA,"Tadjourah, Djibouti",Tadjourah prefecture via IOM Djibouti,,5
11.505737,42.251843,1,2025.MMP1043,Eastern Africa,02/08/2025,2025,August,1,0,1,1,0,0,Ethiopia,Eastern Africa,Mixed or unknown,Djibouti,Eastern Route to/from EHOA,"Tadjourah, Djibouti",IOM Djibouti Displacement Tracking Matrix,,4
11.309261,42.928753,1,2025.MMP1049,Eastern Africa,02/08/2025,2025,August,1,0,1,0,1,0,Ethiopia,Eastern Africa,Vehicle accident / death linked to hazardous transport,Djibouti,Eastern Route to/from EHOA,"Alleyleh (Holl Holl), Djibouti",Local community in Holholl via IOM Djibouti,,4
31.83922,-111.82573,1,2025.MMP1555,North America,02/08/2025,2025,August,1,0,1,,1,,Mexico,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",United States of America,US-Mexico border crossing,Unspecified location in the desert around  Topawa Pima County Arizona USA,Pima County Office of the Medical Examiner,,5
